Generación,Mejor Individuo,Fitness
878,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
879,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
880,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
881,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
882,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
883,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
884,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
885,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
886,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
887,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
888,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
889,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
890,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
891,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
892,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
893,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
894,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
895,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
896,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
897,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
898,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
899,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
900,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
901,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
902,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
903,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
904,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
905,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
906,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
907,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
908,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
909,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
910,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
911,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
912,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
913,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
914,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
915,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 194.41297443836646, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",159546.382288591
916,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161455.7783424533
917,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161455.7783424533
918,"{'x1': 113.31722056802867, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161455.7783424533
919,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
920,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
921,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
922,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
923,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
924,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
925,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
926,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
927,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
928,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
929,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
930,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
931,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
932,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
933,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
934,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
935,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
936,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
937,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
938,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
939,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
940,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
941,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
942,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
943,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
944,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
945,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
946,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
947,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
948,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
949,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
950,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
951,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
952,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
953,"{'x1': 113.1379210312991, 'x2': 0.13236732070731616, 'x3': 356.09987433301706, 'y1': 126.42702351936535, 'y2': 1.1680093838922767, 'w1': 205.644715931674, 'w2': 499.12981011436045, 'w3': 4637.827258960432, 'w4': 2461.3832258116845}",161482.67327296274
